Country,Medal,Year,Count
FRG,Bronze,1968,23
FRG,Bronze,1972,43
FRG,Bronze,1976,55
FRG,Bronze,1980,6
FRG,Bronze,1984,57
FRG,Bronze,1988,49
FRG,Gold,1968,19
FRG,Gold,1972,48
FRG,Gold,1976,23
FRG,Gold,1984,33
FRG,Gold,1988,36
FRG,Silver,1968,19
FRG,Silver,1972,21
FRG,Silver,1976,32
FRG,Silver,1980,2
FRG,Silver,1984,76
FRG,Silver,1988,44
