Country,Medal,Year,Count
GDR,Bronze,1968,21
GDR,Bronze,1972,69
GDR,Bronze,1976,56
GDR,Bronze,1980,73
GDR,Bronze,1984,7
GDR,Bronze,1988,55
GDR,Gold,1968,15
GDR,Gold,1972,35
GDR,Gold,1976,114
GDR,Gold,1980,131
GDR,Gold,1984,13
GDR,Gold,1988,89
GDR,Silver,1968,22
GDR,Silver,1972,67
GDR,Silver,1976,57
GDR,Silver,1980,99
GDR,Silver,1984,13
GDR,Silver,1988,69
